VZA VAZ SZA SAZ WV OZ AOT XA_RED XB_RED XC_RED XA_NIR XB_NIR XC_NIR
625 1000 300 1200 40 275 400 317 13117 13017 441 8258 10110
625 1000 300 1200 40 300 0 267 5148 5207 371 1855 2023
625 1000 300 1200 40 300 100 279 6952 7504 388 3262 4468
625 1000 300 1200 40 300 200 292 8877 9516 405 4784 6533
625 1000 300 1200 40 300 300 305 10931 11339 422 6461 8402
625 1000 300 1200 40 300 400 319 13113 13017 441 8258 10110
625 1000 300 1200 50 200 0 261 5196 5207 375 1876 2023
625 1000 300 1200 50 200 100 274 7006 7504 392 3289 4468
625 1000 300 1200 50 200 200 286 8936 9516 409 4817 6533
625 1000 300 1200 50 200 300 299 10997 11339 427 6500 8402
625 1000 300 1200 50 200 400 313 13185 13017 446 8303 10110
625 1000 300 1200 50 225 0 263 5192 5207 375 1876 2023
625 1000 300 1200 50 225 100 275 7002 7504 392 3289 4468
625 1000 300 1200 50 225 200 288 8932 9516 409 4817 6533
625 1000 300 1200 50 225 300 301 10993 11339 427 6500 8402
625 1000 300 1200 50 225 400 315 13181 13017 446 8303 10110
625 1000 300 1200 50 250 0 265 5189 5207 376 1876 2023
625 1000 300 1200 50 250 100 277 6999 7504 392 3289 4468
625 1000 300 1200 50 250 200 290 8928 9516 409 4817 6533
625 1000 300 1200 50 250 300 303 10988 11339 427 6500 8402
625 1000 300 1200 50 250 400 317 13177 13017 446 8303 10110
625 1000 300 1200 50 275 0 267 5185 5207 376 1876 2023
625 1000 300 1200 50 275 100 279 6995 7504 392 3289 4468
625 1000 300 1200 50 275 200 292 8924 9516 409 4817 6533
625 1000 300 1200 50 275 300 305 10984 11339 427 6499 8402
625 1000 300 1200 50 275 400 319 13172 13017 446 8303 10110
625 1000 300 1200 50 300 0 269 5181 5207 376 1876 2023
625 1000 300 1200 50 300 100 281 6991 7504 392 3289 4468
625 1000 300 1200 50 300 200 294 8920 9516 409 4816 6533
625 1000 300 1200 50 300 300 307 10980 11339 427 6499 8402
625 1000 300 1200 50 300 400 321 13168 13017 446 8303 10110
625 1000 300 1200 60 200 0 263 5226 5207 379 1896 2023
625 1000 300 1200 60 200 100 275 7041 7504 396 3313 4468
625 1000 300 1200 60 200 200 288 8976 9516 413 4845 6533
625 1000 300 1200 60 200 300 301 11041 11339 430 6533 8402
625 1000 300 1200 60 200 400 315 13235 13017 449 8342 10110
625 1000 300 1200 60 225 0 265 5223 5207 379 1896 2023
625 1000 300 1200 60 225 100 277 7037 7504 396 3313 4468
625 1000 300 1200 60 225 200 290 8972 9516 413 4845 6533
625 1000 300 1200 60 225 300 303 11037 11339 432 6533 8402
625 1000 300 1200 60 225 400 317 13231 13017 449 8342 10110
625 1000 300 1200 60 250 0 267 5219 5207 379 1896 2023
625 1000 300 1200 60 250 100 279 7034 7504 396 3313 4468
625 1000 300 1200 60 250 200 292 8968 9516 413 4845 6533
625 1000 300 1200 60 250 300 305 11033 11339 432 6533 8402
625 1000 300 1200 60 250 400 319 13225 13017 449 8342 10110
625 1000 300 1200 60 275 0 268 5215 5207 379 1896 2023
625 1000 300 1200 60 275 100 281 7030 7504 396 3313 4468
625 1000 300 1200 60 275 200 294 8964 9516 413 4845 6533
625 1000 300 1200 60 275 300 307 11029 11339 432 6533 8402
625 1000 300 1200 60 275 400 321 13222 13017 449 8342 10110
625 1000 300 1200 60 300 0 270 5212 5207 380 1896 2023
625 1000 300 1200 60 300 100 283 7026 7504 396 3313 4468
625 1000 300 1200 60 300 200 296 8960 9516 413 4845 6533
625 1000 300 1200 60 300 300 309 11024 11339 432 6533 8402
625 1000 300 1200 60 300 400 323 13217 13017 451 8342 10110
625 1000 300 1200 70 200 0 264 5254 5207 383 1914 2023
625 1000 300 1200 70 200 100 277 7073 7504 400 3334 4468
625 1000 300 1200 70 200 200 289 9012 9516 417 4871 6533
625 1000 300 1200 70 200 300 303 11082 11339 436 6564 8402
625 1000 300 1200 70 200 400 316 13281 13017 454 8378 10110
625 1000 300 1200 70 225 0 266 5251 5207 383 1914 2023
625 1000 300 1200 70 225 100 279 7070 7504 400 3334 4468
625 1000 300 1200 70 225 200 291 9008 9516 417 4871 6533
625 1000 300 1200 70 225 300 305 11078 11339 436 6564 8402
625 1000 300 1200 70 225 400 318 13275 13017 454 8378 10110
625 1000 300 1200 70 250 0 268 5247 5207 383 1914 2023
625 1000 300 1200 70 250 100 280 7066 7504 400 3334 4468
625 1000 300 1200 70 250 200 293 9004 9516 417 4871 6533
625 1000 300 1200 70 250 300 307 11074 11339 436 6564 8402
625 1000 300 1200 70 250 400 321 13272 13017 455 8378 10110
625 1000 300 1200 70 275 0 270 5244 5207 383 1914 2023
625 1000 300 1200 70 275 100 282 7062 7504 400 3334 4468
625 1000 300 1200 70 275 200 295 9000 9516 417 4871 6533
625 1000 300 1200 70 275 300 309 11069 11339 436 6564 8402
625 1000 300 1200 70 275 400 323 13267 13017 455 8377 10110
625 1000 300 1200 70 300 0 272 5240 5207 383 1914 2023
625 1000 300 1200 70 300 100 284 7058 7504 400 3334 4468
625 1000 300 1200 70 300 200 297 8996 9516 417 4871 6533
625 1000 300 1200 70 300 300 311 11065 11339 436 6564 8402
625 1000 300 1200 70 300 400 325 13263 13017 455 8377 10110
625 1000 300 1400 10 200 0 253 4696 5207 353 1643 2023
625 1000 300 1400 10 200 100 265 6100 7504 368 2711 4468
625 1000 300 1400 10 200 200 277 7660 9516 384 3922 6533
625 1000 300 1400 10 200 300 290 9383 11339 400 5310 8402
625 1000 300 1400 10 200 400 303 11260 13017 419 6837 10110
625 1000 300 1400 10 225 0 255 4692 5207 353 1643 2023
625 1000 300 1400 10 225 100 267 6096 7504 368 2711 4468
625 1000 300 1400 10 225 200 279 7656 9516 384 3921 6533
625 1000 300 1400 10 225 300 292 9379 11339 400 5310 8402
625 1000 300 1400 10 225 400 305 11256 13017 419 6837 10110
625 1000 300 1400 10 250 0 257 4689 5207 353 1643 2023
625 1000 300 1400 10 250 100 269 6093 7504 368 2711 4468
625 1000 300 1400 10 250 200 281 7652 9516 385 3921 6533
625 1000 300 1400 10 250 300 294 9375 11339 400 5310 8402
625 1000 300 1400 10 250 400 307 11252 13017 419 6837 10110
625 1000 300 1400 10 275 0 258 4686 5207 353 1643 2023
625 1000 300 1400 10 275 100 270 6089 7504 368 2711 4468
625 1000 300 1400 10 275 200 283 7649 9516 385 3921 6533
625 1000 300 1400 10 275 300 296 9371 11339 402 5310 8402
625 1000 300 1400 10 275 400 309 11247 13017 419 6837 10110
625 1000 300 1400 10 300 0 260 4682 5207 353 1643 2023
625 1000 300 1400 10 300 100 272 6085 7504 368 2710 4468
625 1000 300 1400 10 300 200 285 7645 9516 385 3921 6533
625 1000 300 1400 10 300 300 298 9366 11339 402 5310 8402
625 1000 300 1400 10 300 400 311 11243 13017 419 6837 10110
625 1000 300 1400 20 200 0 256 4742 5207 360 1678 2023
625 1000 300 1400 20 200 100 268 6153 7504 376 2754 4468
625 1000 300 1400 20 200 200 280 7721 9516 393 3973 6533
625 1000 300 1400 20 200 300 293 9452 11339 410 5372 8402
625 1000 300 1400 20 200 400 306 11338 13017 428 6909 10110
625 1000 300 1400 20 225 0 258 4739 5207 360 1678 2023
625 1000 300 1400 20 225 100 269 6149 7504 376 2754 4468
625 1000 300 1400 20 225 200 282 7717 9516 393 3973 6533
625 1000 300 1400 20 225 300 295 9448 11339 410 5372 8402
625 1000 300 1400 20 225 400 308 11334 13017 428 6909 10110
625 1000 300 1400 20 250 0 259 4735 5207 360 1678 2023
625 1000 300 1400 20 250 100 271 6146 7504 376 2754 4468
625 1000 300 1400 20 250 200 284 7713 9516 393 3973 6533
625 1000 300 1400 20 250 300 297 9444 11339 410 5372 8402
625 1000 300 1400 20 250 400 310 11329 13017 428 6909 10110
625 1000 300 1400 20 275 0 261 4732 5207 360 1678 2023
625 1000 300 1400 20 275 100 273 6142 7504 376 2754 4468
625 1000 300 1400 20 275 200 286 7709 9516 393 3973 6533
625 1000 300 1400 20 275 300 299 9440 11339 410 5372 8402
625 1000 300 1400 20 275 400 312 11325 13017 428 6909 10110
625 1000 300 1400 20 300 0 263 4729 5207 361 1678 2023
625 1000 300 1400 20 300 100 275 6139 7504 376 2753 4468
625 1000 300 1400 20 300 200 288 7706 9516 393 3973 6533
625 1000 300 1400 20 300 300 301 9435 11339 410 5372 8402
625 1000 300 1400 20 300 400 314 11321 13017 428 6909 10110
625 1000 300 1400 30 200 0 258 4781 5207 366 1705 2023
625 1000 300 1400 30 200 100 270 6198 7504 382 2787 4468
625 1000 300 1400 30 200 200 282 7771 9516 398 4013 6533
625 1000 300 1400 30 200 300 295 9509 11339 417 5419 8402
625 1000 300 1400 30 200 400 309 11402 13017 434 6966 10110
625 1000 300 1400 30 225 0 260 4778 5207 366 1705 2023
625 1000 300 1400 30 225 100 272 6194 7504 382 2787 4468
625 1000 300 1400 30 225 200 284 7768 9516 398 4013 6533
625 1000 300 1400 30 225 300 297 9505 11339 417 5419 8402
625 1000 300 1400 30 225 400 311 11398 13017 434 6966 10110
625 1000 300 1400 30 250 0 261 4775 5207 366 1705 2023
625 1000 300 1400 30 250 100 274 6190 7504 382 2787 4468
625 1000 300 1400 30 250 200 286 7764 9516 398 4013 6533
625 1000 300 1400 30 250 300 299 9501 11339 417 5419 8402
625 1000 300 1400 30 250 400 313 11394 13017 434 6966 10110
625 1000 300 1400 30 275 0 263 4771 5207 366 1705 2023
625 1000 300 1400 30 275 100 275 6187 7504 382 2787 4468
625 1000 300 1400 30 275 200 288 7760 9516 398 4013 6533
625 1000 300 1400 30 275 300 301 9497 11339 417 5419 8402
625 1000 300 1400 30 275 400 315 11389 13017 434 6966 10110
625 1000 300 1400 30 300 0 265 4768 5207 366 1705 2023
625 1000 300 1400 30 300 100 277 6183 7504 382 2787 4468
625 1000 300 1400 30 300 200 290 7756 9516 398 4013 6533
625 1000 300 1400 30 300 300 303 9493 11339 417 5419 8402
625 1000 300 1400 30 300 400 317 11385 13017 434 6965 10110
625 1000 300 1400 40 200 0 260 4816 5207 371 1728 2023
625 1000 300 1400 40 200 100 272 6237 7504 387 2815 4468
625 1000 300 1400 40 200 200 284 7815 9516 404 4046 6533
625 1000 300 1400 40 200 300 297 9558 11339 422 5458 8402
625 1000 300 1400 40 200 400 311 11458 13017 440 7011 10110
625 1000 300 1400 40 225 0 262 4812 5207 371 1728 2023
625 1000 300 1400 40 225 100 274 6233 7504 387 2815 4468
625 1000 300 1400 40 225 200 286 7811 9516 404 4046 6533
625 1000 300 1400 40 225 300 299 9554 11339 422 5458 8402
625 1000 300 1400 40 225 400 313 11453 13017 441 7011 10110
625 1000 300 1400 40 250 0 263 4809 5207 371 1728 2023
625 1000 300 1400 40 250 100 276 6229 7504 387 2814 4468
625 1000 300 1400 40 250 200 288 7808 9516 404 4046 6533
625 1000 300 1400 40 250 300 301 9550 11339 422 5458 8402
625 1000 300 1400 40 250 400 315 11449 13017 441 7011 10110
625 1000 300 1400 40 275 0 265 4806 5207 371 1728 2023
625 1000 300 1400 40 275 100 277 6226 7504 388 2814 4468
625 1000 300 1400 40 275 200 290 7804 9516 405 4046 6533
625 1000 300 1400 40 275 300 303 9546 11339 422 5458 8402
625 1000 300 1400 40 275 400 317 11445 13017 441 7011 10110
625 1000 300 1400 40 300 0 267 4802 5207 371 1728 2023
625 1000 300 1400 40 300 100 279 6222 7504 388 2814 4468
625 1000 300 1400 40 300 200 292 7800 9516 405 4046 6533
625 1000 300 1400 40 300 300 305 9542 11339 422 5458 8402
625 1000 300 1400 40 300 400 319 11441 13017 441 7011 10110
625 1000 300 1400 50 200 0 261 4847 5207 375 1748 2023
625 1000 300 1400 50 200 100 274 6272 7504 392 2839 4468
625 1000 300 1400 50 200 200 286 7854 9516 409 4075 6533
625 1000 300 1400 50 200 300 299 9603 11339 427 5492 8402
625 1000 300 1400 50 200 400 313 11507 13017 446 7051 10110
625 1000 300 1400 50 225 0 263 4843 5207 375 1748 2023
625 1000 300 1400 50 225 100 275 6268 7504 392 2839 4468
625 1000 300 1400 50 225 200 288 7851 9516 409 4075 6533
625 1000 300 1400 50 225 300 301 9599 11339 427 5492 8402
625 1000 300 1400 50 225 400 315 11503 13017 446 7051 10110
625 1000 300 1400 50 250 0 265 4840 5207 376 1748 2023
625 1000 300 1400 50 250 100 277 6264 7504 392 2839 4468
625 1000 300 1400 50 250 200 290 7847 9516 409 4075 6533
625 1000 300 1400 50 250 300 303 9595 11339 427 5492 8402
625 1000 300 1400 50 250 400 317 11499 13017 446 7051 10110
625 1000 300 1400 50 275 0 267 4837 5207 376 1748 2023
625 1000 300 1400 50 275 100 279 6261 7504 392 2839 4468
625 1000 300 1400 50 275 200 292 7843 9516 409 4075 6533
625 1000 300 1400 50 275 300 305 9591 11339 427 5492 8402
625 1000 300 1400 50 275 400 319 11494 13017 446 7051 10110
625 1000 300 1400 50 300 0 269 4833 5207 376 1748 2023
625 1000 300 1400 50 300 100 281 6257 7504 392 2838 4468
625 1000 300 1400 50 300 200 294 7840 9516 409 4075 6533
625 1000 300 1400 50 300 300 307 9587 11339 427 5492 8402
625 1000 300 1400 50 300 400 321 11490 13017 446 7051 10110
625 1000 300 1400 60 200 0 263 4875 5207 379 1765 2023
625 1000 300 1400 60 200 100 275 6304 7504 396 2860 4468
625 1000 300 1400 60 200 200 288 7890 9516 413 4100 6533
625 1000 300 1400 60 200 300 301 9643 11339 430 5522 8402
625 1000 300 1400 60 200 400 315 11552 13017 449 7086 10110
625 1000 300 1400 60 225 0 265 4872 5207 379 1765 2023
625 1000 300 1400 60 225 100 277 6300 7504 396 2860 4468
625 1000 300 1400 60 225 200 290 7887 9516 413 4100 6533
625 1000 300 1400 60 225 300 303 9639 11339 432 5522 8402
625 1000 300 1400 60 225 400 317 11548 13017 449 7086 10110
625 1000 300 1400 60 250 0 267 4868 5207 379 1765 2023
625 1000 300 1400 60 250 100 279 6296 7504 396 2860 4468
625 1000 300 1400 60 250 200 292 7883 9516 413 4100 6533
625 1000 300 1400 60 250 300 305 9635 11339 432 5522 8402
625 1000 300 1400 60 250 400 319 11543 13017 449 7086 10110
625 1000 300 1400 60 275 0 268 4865 5207 379 1765 2023
625 1000 300 1400 60 275 100 281 6293 7504 396 2860 4468
625 1000 300 1400 60 275 200 294 7879 9516 413 4100 6533
625 1000 300 1400 60 275 300 307 9631 11339 432 5522 8402
625 1000 300 1400 60 275 400 321 11539 13017 449 7085 10110
625 1000 300 1400 60 300 0 270 4862 5207 380 1765 2023
625 1000 300 1400 60 300 100 283 6289 7504 396 2860 4468
625 1000 300 1400 60 300 200 296 7876 9516 413 4100 6533
625 1000 300 1400 60 300 300 309 9627 11339 432 5522 8402
625 1000 300 1400 60 300 400 323 11535 13017 451 7085 10110
625 1000 300 1400 70 200 0 264 4901 5207 383 1782 2023
625 1000 300 1400 70 200 100 277 6333 7504 400 2880 4468
625 1000 300 1400 70 200 200 289 7924 9516 417 4124 6533
625 1000 300 1400 70 200 300 303 9680 11339 436 5549 8402
625 1000 300 1400 70 200 400 316 11593 13017 454 7117 10110
625 1000 300 1400 70 225 0 266 4898 5207 383 1782 2023
625 1000 300 1400 70 225 100 279 6329 7504 400 2880 4468
625 1000 300 1400 70 225 200 291 7920 9516 417 4124 6533
625 1000 300 1400 70 225 300 305 9676 11339 436 5549 8402
625 1000 300 1400 70 225 400 318 11589 13017 454 7117 10110
625 1000 300 1400 70 250 0 268 4894 5207 383 1782 2023
625 1000 300 1400 70 250 100 280 6326 7504 400 2880 4468
625 1000 300 1400 70 250 200 293 7915 9516 417 4123 6533
625 1000 300 1400 70 250 300 307 9672 11339 436 5549 8402
625 1000 300 1400 70 250 400 321 11585 13017 455 7117 10110
625 1000 300 1400 70 275 0 270 4891 5207 383 1782 2023
625 1000 300 1400 70 275 100 282 6322 7504 400 2880 4468
625 1000 300 1400 70 275 200 295 7913 9516 417 4123 6533
625 1000 300 1400 70 275 300 309 9668 11339 436 5549 8402
625 1000 300 1400 70 275 400 323 11580 13017 455 7117 10110
625 1000 300 1400 70 300 0 272 4888 5207 383 1782 2023
625 1000 300 1400 70 300 100 284 6319 7504 400 2880 4468
625 1000 300 1400 70 300 200 297 7908 9516 417 4123 6533
625 1000 300 1400 70 300 300 311 9664 11339 436 5549 8402
625 1000 300 1400 70 300 400 325 11576 13017 455 7117 10110
625 1000 300 1600 10 200 0 253 4241 5207 353 1481 2023
625 1000 300 1600 10 200 100 265 5458 7504 368 2365 4468
625 1000 300 1600 10 200 200 277 6850 9516 384 3411 6533
625 1000 300 1600 10 200 300 290 8420 11339 400 4648 8402
625 1000 300 1600 10 200 400 303 10157 13017 419 6036 10110
625 1000 300 1600 10 225 0 255 4238 5207 353 1481 2023
625 1000 300 1600 10 225 100 267 5455 7504 368 2365 4468
625 1000 300 1600 10 225 200 279 6847 9516 384 3411 6533
625 1000 300 1600 10 225 300 292 8416 11339 400 4647 8402
625 1000 300 1600 10 225 400 305 10153 13017 419 6036 10110
625 1000 300 1600 10 250 0 257 4235 5207 353 1481 2023
625 1000 300 1600 10 250 100 269 5451 7504 368 2364 4468
625 1000 300 1600 10 250 200 281 6843 9516 385 3411 6533
625 1000 300 1600 10 250 300 294 8412 11339 400 4647 8402
625 1000 300 1600 10 250 400 307 10149 13017 419 6036 10110
625 1000 300 1600 10 275 0 258 4232 5207 353 1481 2023
625 1000 300 1600 10 275 100 270 5448 7504 368 2364 4468
625 1000 300 1600 10 275 200 283 6840 9516 385 3411 6533
625 1000 300 1600 10 275 300 296 8408 11339 402 4647 8402
625 1000 300 1600 10 275 400 309 10145 13017 419 6036 10110
625 1000 300 1600 10 300 0 260 4229 5207 353 1480 2023
625 1000 300 1600 10 300 100 272 5445 7504 368 2364 4468
625 1000 300 1600 10 300 200 285 6836 9516 385 3411 6533
625 1000 300 1600 10 300 300 298 8405 11339 402 4647 8402
625 1000 300 1600 10 300 400 311 10141 13017 419 6036 10110
625 1000 300 1600 20 200 0 256 4283 5207 360 1512 2023
625 1000 300 1600 20 200 100 268 5506 7504 376 2403 4468
625 1000 300 1600 20 200 200 280 6905 9516 393 3458 6533
625 1000 300 1600 20 200 300 293 8482 11339 410 4703 8402
625 1000 300 1600 20 200 400 306 10227 13017 428 6101 10110
625 1000 300 1600 20 225 0 258 4280 5207 360 1512 2023
625 1000 300 1600 20 225 100 269 5503 7504 376 2403 4468
625 1000 300 1600 20 225 200 282 6901 9516 393 3458 6533
625 1000 300 1600 20 225 300 295 8478 11339 410 4703 8402
625 1000 300 1600 20 225 400 308 10223 13017 428 6101 10110
625 1000 300 1600 20 250 0 259 4277 5207 360 1512 2023
625 1000 300 1600 20 250 100 271 5499 7504 376 2403 4468
625 1000 300 1600 20 250 200 284 6898 9516 393 3456 6533
625 1000 300 1600 20 250 300 297 8474 11339 410 4703 8402
625 1000 300 1600 20 250 400 310 10219 13017 428 6101 10110
625 1000 300 1600 20 275 0 261 4274 5207 360 1512 2023
625 1000 300 1600 20 275 100 273 5496 7504 376 2403 4468
625 1000 300 1600 20 275 200 286 6894 9516 393 3456 6533
625 1000 300 1600 20 275 300 299 8471 11339 410 4702 8402
625 1000 300 1600 20 275 400 312 10215 13017 428 6101 10110
625 1000 300 1600 20 300 0 263 4271 5207 361 1512 2023
625 1000 300 1600 20 300 100 275 5493 7504 376 2403 4468
625 1000 300 1600 20 300 200 288 6891 9516 393 3456 6533
625 1000 300 1600 20 300 300 301 8467 11339 410 4702 8402
625 1000 300 1600 20 300 400 314 10211 13017 428 6101 10110
625 1000 300 1600 30 200 0 258 4319 5207 366 1537 2023
625 1000 300 1600 30 200 100 270 5546 7504 382 2432 4468
625 1000 300 1600 30 200 200 282 6950 9516 398 3493 6533
625 1000 300 1600 30 200 300 295 8533 11339 417 4745 8402
625 1000 300 1600 30 200 400 309 10285 13017 434 6151 10110
625 1000 300 1600 30 225 0 260 4316 5207 366 1537 2023
625 1000 300 1600 30 225 100 272 5543 7504 382 2432 4468
625 1000 300 1600 30 225 200 284 6947 9516 398 3493 6533
625 1000 300 1600 30 225 300 297 8530 11339 417 4745 8402
625 1000 300 1600 30 225 400 311 10281 13017 434 6151 10110
625 1000 300 1600 30 250 0 261 4313 5207 366 1537 2023
625 1000 300 1600 30 250 100 274 5539 7504 382 2432 4468
625 1000 300 1600 30 250 200 286 6943 9516 398 3493 6533
625 1000 300 1600 30 250 300 299 8526 11339 417 4744 8402
625 1000 300 1600 30 250 400 313 10277 13017 434 6151 10110
625 1000 300 1600 30 275 0 263 4310 5207 366 1537 2023
625 1000 300 1600 30 275 100 275 5536 7504 382 2432 4468
625 1000 300 1600 30 275 200 288 6940 9516 398 3493 6533
625 1000 300 1600 30 275 300 301 8522 11339 417 4744 8402
625 1000 300 1600 30 275 400 315 10273 13017 434 6150 10110
625 1000 300 1600 30 300 0 265 4306 5207 366 1537 2023
625 1000 300 1600 30 300 100 277 5533 7504 382 2432 4468
625 1000 300 1600 30 300 200 290 6936 9516 398 3493 6533
625 1000 300 1600 30 300 300 303 8518 11339 417 4744 8402
625 1000 300 1600 30 300 400 317 10269 13017 434 6150 10110
625 1000 300 1600 40 200 0 260 4350 5207 371 1557 2023
625 1000 300 1600 40 200 100 272 5581 7504 387 2457 4468
625 1000 300 1600 40 200 200 284 6990 9516 404 3522 6533
625 1000 300 1600 40 200 300 297 8578 11339 422 4779 8402
625 1000 300 1600 40 200 400 311 10335 13017 440 6191 10110
625 1000 300 1600 40 225 0 262 4347 5207 371 1557 2023
625 1000 300 1600 40 225 100 274 5578 7504 387 2457 4468
625 1000 300 1600 40 225 200 286 6987 9516 404 3522 6533
