VZA VAZ SZA SAZ WV OZ AOT XA_RED XB_RED XC_RED XA_NIR XB_NIR XC_NIR
650 1000 300 1600 10 275 300 303 9081 11339 409 5021 8402
650 1000 300 1600 10 275 400 318 10980 13017 428 6540 10110
650 1000 300 1600 10 300 0 263 4512 5207 355 1581 2023
650 1000 300 1600 10 300 100 277 5837 7504 372 2533 4468
650 1000 300 1600 10 300 200 291 7358 9516 390 3671 6533
650 1000 300 1600 10 300 300 305 9076 11339 409 5021 8402
650 1000 300 1600 10 300 400 320 10976 13017 428 6540 10110
650 1000 300 1600 20 200 0 258 4572 5207 362 1616 2023
650 1000 300 1600 20 200 100 272 5905 7504 380 2576 4468
650 1000 300 1600 20 200 200 286 7436 9516 398 3723 6533
650 1000 300 1600 20 200 300 300 9164 11339 417 5083 8402
650 1000 300 1600 20 200 400 314 11073 13017 438 6612 10110
650 1000 300 1600 20 225 0 260 4568 5207 362 1616 2023
650 1000 300 1600 20 225 100 274 5902 7504 380 2576 4468
650 1000 300 1600 20 225 200 288 7432 9516 398 3723 6533
650 1000 300 1600 20 225 300 302 9159 11339 417 5083 8402
650 1000 300 1600 20 225 400 317 11069 13017 438 6612 10110
650 1000 300 1600 20 250 0 262 4565 5207 362 1616 2023
650 1000 300 1600 20 250 100 276 5898 7504 380 2576 4468
650 1000 300 1600 20 250 200 290 7428 9516 398 3723 6533
650 1000 300 1600 20 250 300 304 9155 11339 417 5083 8402
650 1000 300 1600 20 250 400 319 11064 13017 438 6612 10110
650 1000 300 1600 20 275 0 264 4561 5207 362 1616 2023
650 1000 300 1600 20 275 100 278 5894 7504 380 2576 4468
650 1000 300 1600 20 275 200 292 7424 9516 398 3722 6533
650 1000 300 1600 20 275 300 306 9151 11339 417 5083 8402
650 1000 300 1600 20 275 400 321 11059 13017 438 6612 10110
650 1000 300 1600 20 300 0 266 4558 5207 362 1615 2023
650 1000 300 1600 20 300 100 280 5891 7504 380 2576 4468
650 1000 300 1600 20 300 200 294 7420 9516 398 3722 6533
650 1000 300 1600 20 300 300 308 9146 11339 417 5083 8402
650 1000 300 1600 20 300 400 324 11055 13017 438 6612 10110
650 1000 300 1600 30 200 0 261 4611 5207 368 1643 2023
650 1000 300 1600 30 200 100 274 5950 7504 386 2609 4468
650 1000 300 1600 30 200 200 288 7487 9516 405 3762 6533
650 1000 300 1600 30 200 300 302 9221 11339 425 5129 8402
650 1000 300 1600 30 200 400 317 11138 13017 445 6668 10110
650 1000 300 1600 30 225 0 262 4607 5207 368 1643 2023
650 1000 300 1600 30 225 100 276 5946 7504 386 2609 4468
650 1000 300 1600 30 225 200 290 7482 9516 405 3762 6533
650 1000 300 1600 30 225 300 305 9217 11339 425 5129 8402
650 1000 300 1600 30 225 400 319 11134 13017 445 6668 10110
650 1000 300 1600 30 250 0 264 4604 5207 368 1643 2023
650 1000 300 1600 30 250 100 278 5943 7504 386 2608 4468
650 1000 300 1600 30 250 200 292 7478 9516 405 3762 6533
650 1000 300 1600 30 250 300 307 9213 11339 425 5129 8402
650 1000 300 1600 30 250 400 322 11129 13017 445 6668 10110
650 1000 300 1600 30 275 0 266 4601 5207 368 1642 2023
650 1000 300 1600 30 275 100 280 5939 7504 386 2608 4468
650 1000 300 1600 30 275 200 294 7474 9516 405 3762 6533
650 1000 300 1600 30 275 300 309 9208 11339 425 5129 8402
650 1000 300 1600 30 275 400 324 11124 13017 445 6668 10110
650 1000 300 1600 30 300 0 268 4597 5207 368 1642 2023
650 1000 300 1600 30 300 100 282 5935 7504 387 2608 4468
650 1000 300 1600 30 300 200 296 7470 9516 405 3760 6533
650 1000 300 1600 30 300 300 311 9204 11339 425 5129 8402
650 1000 300 1600 30 300 400 326 11120 13017 445 6668 10110
650 1000 300 1600 40 200 0 263 4645 5207 373 1665 2023
650 1000 300 1600 40 200 100 276 5989 7504 392 2636 4468
650 1000 300 1600 40 200 200 290 7531 9516 411 3794 6533
650 1000 300 1600 40 200 300 305 9271 11339 430 5168 8402
650 1000 300 1600 40 200 400 320 11194 13017 451 6714 10110
650 1000 300 1600 40 225 0 264 4642 5207 373 1665 2023
650 1000 300 1600 40 225 100 278 5985 7504 392 2636 4468
650 1000 300 1600 40 225 200 292 7527 9516 411 3794 6533
