VZA VAZ SZA SAZ WV OZ AOT XA_SWIR XB_SWIR XC_SWIR 
600 1000 0 0 0 300 0 1339 59 125
600 1000 0 0 0 300 100 1380 434 2184
600 1000 0 0 0 300 200 1424 885 3868
600 1000 0 0 0 300 300 1469 1405 5362
600 1000 0 0 0 300 400 1516 1993 6722
600 1000 0 0 0 300 500 1565 2646 7979
600 1000 0 0 0 300 600 1615 3364 9152
600 1000 0 0 0 300 700 1667 4143 10254
600 1000 0 0 0 300 800 1720 4983 11296
600 1000 0 0 0 300 900 1773 5881 12283
600 1000 0 0 0 360 0 1339 59 125
600 1000 0 0 0 360 100 1380 434 2184
600 1000 0 0 0 360 200 1424 885 3868
600 1000 0 0 0 360 300 1469 1405 5362
600 1000 0 0 0 360 400 1516 1993 6722
600 1000 0 0 0 360 500 1565 2646 7979
600 1000 0 0 0 360 600 1615 3364 9152
600 1000 0 0 0 360 700 1667 4143 10254
600 1000 0 0 0 360 800 1720 4983 11296
600 1000 0 0 0 360 900 1773 5881 12283
600 1000 0 0 15 0 0 1434 64 125
600 1000 0 0 15 0 100 1478 447 2184
600 1000 0 0 15 0 200 1525 909 3868
600 1000 0 0 15 0 300 1573 1444 5362
600 1000 0 0 15 0 400 1624 2046 6722
600 1000 0 0 15 0 500 1676 2716 7979
600 1000 0 0 15 0 600 1730 3452 9152
600 1000 0 0 15 0 700 1785 4251 10254
600 1000 0 0 15 0 800 1842 5112 11296
600 1000 0 0 15 0 900 1900 6033 12283
600 1000 0 0 15 60 0 1434 64 125
600 1000 0 0 15 60 100 1478 447 2184
600 1000 0 0 15 60 200 1525 909 3868
600 1000 0 0 15 60 300 1573 1444 5362
600 1000 0 0 15 60 400 1624 2046 6722
600 1000 0 0 15 60 500 1676 2716 7979
600 1000 0 0 15 60 600 1730 3452 9152
600 1000 0 0 15 60 700 1785 4251 10254
600 1000 0 0 15 60 800 1842 5112 11296
600 1000 0 0 15 60 900 1900 6033 12283
600 1000 0 0 15 120 0 1434 64 125
600 1000 0 0 15 120 100 1478 447 2184
600 1000 0 0 15 120 200 1525 909 3868
600 1000 0 0 15 120 300 1573 1444 5362
600 1000 0 0 15 120 400 1624 2046 6722
600 1000 0 0 15 120 500 1676 2716 7979
600 1000 0 0 15 120 600 1730 3452 9152
600 1000 0 0 15 120 700 1785 4251 10254
600 1000 0 0 15 120 800 1842 5112 11296
600 1000 0 0 15 120 900 1900 6033 12283
600 1000 0 0 15 180 0 1434 64 125
600 1000 0 0 15 180 100 1478 447 2184
600 1000 0 0 15 180 200 1525 909 3868
600 1000 0 0 15 180 300 1573 1444 5362
600 1000 0 0 15 180 400 1624 2046 6722
600 1000 0 0 15 180 500 1676 2716 7979
600 1000 0 0 15 180 600 1730 3452 9152
600 1000 0 0 15 180 700 1785 4251 10254
600 1000 0 0 15 180 800 1842 5112 11296
600 1000 0 0 15 180 900 1900 6033 12283
600 1000 0 0 15 240 0 1434 64 125
600 1000 0 0 15 240 100 1478 447 2184
600 1000 0 0 15 240 200 1525 909 3868
600 1000 0 0 15 240 300 1573 1444 5362
600 1000 0 0 15 240 400 1624 2046 6722
600 1000 0 0 15 240 500 1676 2716 7979
600 1000 0 0 15 240 600 1730 3452 9152
600 1000 0 0 15 240 700 1785 4251 10254
600 1000 0 0 15 240 800 1842 5112 11296
600 1000 0 0 15 240 900 1900 6033 12283
600 1000 0 0 15 300 0 1434 64 125
600 1000 0 0 15 300 100 1478 447 2184
600 1000 0 0 15 300 200 1525 909 3868
600 1000 0 0 15 300 300 1573 1444 5362
600 1000 0 0 15 300 400 1624 2046 6722
600 1000 0 0 15 300 500 1676 2716 7979
600 1000 0 0 15 300 600 1730 3452 9152
600 1000 0 0 15 300 700 1785 4251 10254
600 1000 0 0 15 300 800 1842 5112 11296
600 1000 0 0 15 300 900 1900 6033 12283
600 1000 0 0 15 360 0 1434 64 125
600 1000 0 0 15 360 100 1478 447 2184
600 1000 0 0 15 360 200 1525 909 3868
600 1000 0 0 15 360 300 1573 1444 5362
600 1000 0 0 15 360 400 1624 2046 6722
600 1000 0 0 15 360 500 1676 2716 7979
600 1000 0 0 15 360 600 1730 3452 9152
600 1000 0 0 15 360 700 1785 4251 10254
600 1000 0 0 15 360 800 1842 5112 11296
600 1000 0 0 15 360 900 1900 6033 12283
600 1000 0 0 30 0 0 1482 66 125
600 1000 0 0 30 0 100 1527 454 2184
600 1000 0 0 30 0 200 1575 920 3868
600 1000 0 0 30 0 300 1626 1459 5362
600 1000 0 0 30 0 400 1678 2067 6722
600 1000 0 0 30 0 500 1731 2743 7979
600 1000 0 0 30 0 600 1787 3486 9152
600 1000 0 0 30 0 700 1845 4293 10254
600 1000 0 0 30 0 800 1902 5162 11296
600 1000 0 0 30 0 900 1963 6092 12283
600 1000 0 0 30 60 0 1482 66 125
600 1000 0 0 30 60 100 1527 454 2184
600 1000 0 0 30 60 200 1575 920 3868
600 1000 0 0 30 60 300 1626 1459 5362
600 1000 0 0 30 60 400 1678 2067 6722
600 1000 0 0 30 60 500 1731 2743 7979
600 1000 0 0 30 60 600 1787 3486 9152
600 1000 0 0 30 60 700 1845 4293 10254
600 1000 0 0 30 60 800 1902 5162 11296
600 1000 0 0 30 60 900 1963 6092 12283
600 1000 0 0 30 120 0 1482 66 125
600 1000 0 0 30 120 100 1527 454 2184
600 1000 0 0 30 120 200 1575 920 3868
600 1000 0 0 30 120 300 1626 1459 5362
600 1000 0 0 30 120 400 1678 2067 6722
600 1000 0 0 30 120 500 1731 2743 7979
600 1000 0 0 30 120 600 1787 3486 9152
600 1000 0 0 30 120 700 1845 4293 10254
600 1000 0 0 30 120 800 1902 5162 11296
600 1000 0 0 30 120 900 1963 6092 12283
600 1000 0 0 30 180 0 1482 66 125
600 1000 0 0 30 180 100 1527 454 2184
600 1000 0 0 30 180 200 1575 920 3868
600 1000 0 0 30 180 300 1626 1459 5362
600 1000 0 0 30 180 400 1678 2067 6722
600 1000 0 0 30 180 500 1731 2743 7979
600 1000 0 0 30 180 600 1787 3486 9152
600 1000 0 0 30 180 700 1845 4293 10254
600 1000 0 0 30 180 800 1902 5162 11296
600 1000 0 0 30 180 900 1963 6092 12283
600 1000 0 0 30 240 0 1482 66 125
600 1000 0 0 30 240 100 1527 454 2184
600 1000 0 0 30 240 200 1575 920 3868
600 1000 0 0 30 240 300 1626 1459 5362
600 1000 0 0 30 240 400 1678 2067 6722
600 1000 0 0 30 240 500 1731 2743 7979
600 1000 0 0 30 240 600 1787 3486 9152
600 1000 0 0 30 240 700 1845 4293 10254
600 1000 0 0 30 240 800 1902 5162 11296
600 1000 0 0 30 240 900 1963 6092 12283
600 1000 0 0 30 300 0 1482 66 125
600 1000 0 0 30 300 100 1527 454 2184
600 1000 0 0 30 300 200 1575 920 3868
600 1000 0 0 30 300 300 1626 1459 5362
600 1000 0 0 30 300 400 1678 2067 6722
600 1000 0 0 30 300 500 1731 2743 7979
600 1000 0 0 30 300 600 1787 3486 9152
600 1000 0 0 30 300 700 1845 4293 10254
600 1000 0 0 30 300 800 1902 5162 11296
600 1000 0 0 30 300 900 1963 6092 12283
600 1000 0 0 30 360 0 1482 66 125
600 1000 0 0 30 360 100 1527 454 2184
600 1000 0 0 30 360 200 1575 920 3868
600 1000 0 0 30 360 300 1626 1459 5362
600 1000 0 0 30 360 400 1678 2067 6722
600 1000 0 0 30 360 500 1731 2743 7979
600 1000 0 0 30 360 600 1787 3486 9152
600 1000 0 0 30 360 700 1845 4293 10254
600 1000 0 0 30 360 800 1902 5162 11296
600 1000 0 0 30 360 900 1963 6092 12283
600 1000 0 0 45 0 0 1518 67 125
600 1000 0 0 45 0 100 1565 458 2184
600 1000 0 0 45 0 200 1614 927 3868
600 1000 0 0 45 0 300 1665 1470 5362
600 1000 0 0 45 0 400 1719 2082 6722
600 1000 0 0 45 0 500 1773 2763 7979
600 1000 0 0 45 0 600 1831 3510 9152
600 1000 0 0 45 0 700 1890 4322 10254
600 1000 0 0 45 0 800 1950 5197 11296
600 1000 0 0 45 0 900 2011 6134 12283
600 1000 0 0 45 60 0 1518 67 125
600 1000 0 0 45 60 100 1565 458 2184
600 1000 0 0 45 60 200 1614 927 3868
600 1000 0 0 45 60 300 1665 1470 5362
600 1000 0 0 45 60 400 1719 2082 6722
600 1000 0 0 45 60 500 1773 2763 7979
600 1000 0 0 45 60 600 1831 3510 9152
600 1000 0 0 45 60 700 1890 4322 10254
600 1000 0 0 45 60 800 1950 5197 11296
600 1000 0 0 45 60 900 2011 6134 12283
600 1000 0 0 45 120 0 1518 67 125
600 1000 0 0 45 120 100 1565 458 2184
600 1000 0 0 45 120 200 1614 927 3868
600 1000 0 0 45 120 300 1665 1470 5362
600 1000 0 0 45 120 400 1719 2082 6722
600 1000 0 0 45 120 500 1773 2763 7979
600 1000 0 0 45 120 600 1831 3510 9152
600 1000 0 0 45 120 700 1890 4322 10254
600 1000 0 0 45 120 800 1950 5197 11296
600 1000 0 0 45 120 900 2011 6134 12283
600 1000 0 0 45 180 0 1518 67 125
600 1000 0 0 45 180 100 1565 458 2184
600 1000 0 0 45 180 200 1614 927 3868
600 1000 0 0 45 180 300 1665 1470 5362
600 1000 0 0 45 180 400 1719 2082 6722
600 1000 0 0 45 180 500 1773 2763 7979
600 1000 0 0 45 180 600 1831 3510 9152
600 1000 0 0 45 180 700 1890 4322 10254
600 1000 0 0 45 180 800 1950 5197 11296
600 1000 0 0 45 180 900 2011 6134 12283
600 1000 0 0 45 240 0 1518 67 125
600 1000 0 0 45 240 100 1565 458 2184
600 1000 0 0 45 240 200 1614 927 3868
600 1000 0 0 45 240 300 1665 1470 5362
600 1000 0 0 45 240 400 1719 2082 6722
600 1000 0 0 45 240 500 1773 2763 7979
600 1000 0 0 45 240 600 1831 3510 9152
600 1000 0 0 45 240 700 1890 4322 10254
600 1000 0 0 45 240 800 1950 5197 11296
600 1000 0 0 45 240 900 2011 6134 12283
600 1000 0 0 45 300 0 1518 67 125
600 1000 0 0 45 300 100 1565 458 2184
600 1000 0 0 45 300 200 1614 927 3868
600 1000 0 0 45 300 300 1665 1470 5362
600 1000 0 0 45 300 400 1719 2082 6722
600 1000 0 0 45 300 500 1773 2763 7979
600 1000 0 0 45 300 600 1831 3510 9152
600 1000 0 0 45 300 700 1890 4322 10254
600 1000 0 0 45 300 800 1950 5197 11296
600 1000 0 0 45 300 900 2011 6134 12283
600 1000 0 0 45 360 0 1518 67 125
600 1000 0 0 45 360 100 1565 458 2184
600 1000 0 0 45 360 200 1614 927 3868
600 1000 0 0 45 360 300 1665 1470 5362
600 1000 0 0 45 360 400 1719 2082 6722
600 1000 0 0 45 360 500 1773 2763 7979
600 1000 0 0 45 360 600 1831 3510 9152
600 1000 0 0 45 360 700 1890 4322 10254
600 1000 0 0 45 360 800 1950 5197 11296
600 1000 0 0 45 360 900 2011 6134 12283
600 1000 0 0 60 0 0 1548 69 125
600 1000 0 0 60 0 100 1595 462 2184
600 1000 0 0 60 0 200 1646 933 3868
600 1000 0 0 60 0 300 1699 1478 5362
600 1000 0 0 60 0 400 1753 2094 6722
600 1000 0 0 60 0 500 1808 2778 7979
600 1000 0 0 60 0 600 1867 3529 9152
600 1000 0 0 60 0 700 1927 4345 10254
600 1000 0 0 60 0 800 1987 5225 11296
600 1000 0 0 60 0 900 2051 6166 12283
600 1000 0 0 60 60 0 1548 69 125
600 1000 0 0 60 60 100 1595 462 2184
600 1000 0 0 60 60 200 1646 933 3868
600 1000 0 0 60 60 300 1699 1478 5362
600 1000 0 0 60 60 400 1753 2094 6722
600 1000 0 0 60 60 500 1808 2778 7979
600 1000 0 0 60 60 600 1867 3529 9152
600 1000 0 0 60 60 700 1927 4345 10254
600 1000 0 0 60 60 800 1987 5225 11296
600 1000 0 0 60 60 900 2051 6166 12283
600 1000 0 0 60 120 0 1548 69 125
600 1000 0 0 60 120 100 1595 462 2184
600 1000 0 0 60 120 200 1646 933 3868
600 1000 0 0 60 120 300 1699 1478 5362
600 1000 0 0 60 120 400 1753 2094 6722
600 1000 0 0 60 120 500 1808 2778 7979
600 1000 0 0 60 120 600 1867 3529 9152
600 1000 0 0 60 120 700 1927 4345 10254
600 1000 0 0 60 120 800 1987 5225 11296
600 1000 0 0 60 120 900 2051 6166 12283
600 1000 0 0 60 180 0 1548 69 125
600 1000 0 0 60 180 100 1595 462 2184
600 1000 0 0 60 180 200 1646 933 3868
600 1000 0 0 60 180 300 1699 1478 5362
600 1000 0 0 60 180 400 1753 2094 6722
600 1000 0 0 60 180 500 1808 2778 7979
600 1000 0 0 60 180 600 1867 3529 9152
600 1000 0 0 60 180 700 1927 4345 10254
600 1000 0 0 60 180 800 1987 5225 11296
600 1000 0 0 60 180 900 2051 6166 12283
600 1000 0 0 60 240 0 1548 69 125
600 1000 0 0 60 240 100 1595 462 2184
600 1000 0 0 60 240 200 1646 933 3868
600 1000 0 0 60 240 300 1699 1478 5362
600 1000 0 0 60 240 400 1753 2094 6722
600 1000 0 0 60 240 500 1808 2778 7979
600 1000 0 0 60 240 600 1867 3529 9152
600 1000 0 0 60 240 700 1927 4345 10254
600 1000 0 0 60 240 800 1987 5225 11296
600 1000 0 0 60 240 900 2051 6166 12283
600 1000 0 0 60 300 0 1548 69 125
600 1000 0 0 60 300 100 1595 462 2184
600 1000 0 0 60 300 200 1646 933 3868
600 1000 0 0 60 300 300 1699 1478 5362
600 1000 0 0 60 300 400 1753 2094 6722
600 1000 0 0 60 300 500 1808 2778 7979
600 1000 0 0 60 300 600 1867 3529 9152
600 1000 0 0 60 300 700 1927 4345 10254
600 1000 0 0 60 300 800 1987 5225 11296
600 1000 0 0 60 300 900 2051 6166 12283
600 1000 0 0 60 360 0 1548 69 125
600 1000 0 0 60 360 100 1595 462 2184
600 1000 0 0 60 360 200 1646 933 3868
600 1000 0 0 60 360 300 1699 1478 5362
600 1000 0 0 60 360 400 1753 2094 6722
600 1000 0 0 60 360 500 1808 2778 7979
600 1000 0 0 60 360 600 1867 3529 9152
600 1000 0 0 60 360 700 1927 4345 10254
600 1000 0 0 60 360 800 1987 5225 11296
600 1000 0 0 60 360 900 2051 6166 12283
600 1000 0 0 75 0 0 1574 70 125
600 1000 0 0 75 0 100 1623 464 2184
600 1000 0 0 75 0 200 1674 937 3868
600 1000 0 0 75 0 300 1727 1485 5362
600 1000 0 0 75 0 400 1782 2103 6722
600 1000 0 0 75 0 500 1840 2790 7979
600 1000 0 0 75 0 600 1899 3545 9152
600 1000 0 0 75 0 700 1960 4365 10254
600 1000 0 0 75 0 800 2021 5248 11296
600 1000 0 0 75 0 900 2086 6193 12283
600 1000 0 0 75 60 0 1574 70 125
600 1000 0 0 75 60 100 1623 464 2184
600 1000 0 0 75 60 200 1674 937 3868
600 1000 0 0 75 60 300 1727 1485 5362
600 1000 0 0 75 60 400 1782 2103 6722
600 1000 0 0 75 60 500 1840 2790 7979
600 1000 0 0 75 60 600 1899 3545 9152
600 1000 0 0 75 60 700 1960 4365 10254
600 1000 0 0 75 60 800 2021 5248 11296
600 1000 0 0 75 60 900 2086 6193 12283
600 1000 0 0 75 120 0 1574 70 125
600 1000 0 0 75 120 100 1623 464 2184
600 1000 0 0 75 120 200 1674 937 3868
600 1000 0 0 75 120 300 1727 1485 5362
600 1000 0 0 75 120 400 1782 2103 6722
600 1000 0 0 75 120 500 1840 2790 7979
600 1000 0 0 75 120 600 1899 3545 9152
600 1000 0 0 75 120 700 1960 4365 10254
600 1000 0 0 75 120 800 2021 5248 11296
600 1000 0 0 75 120 900 2086 6193 12283
600 1000 0 0 75 180 0 1574 70 125
600 1000 0 0 75 180 100 1623 464 2184
600 1000 0 0 75 180 200 1674 937 3868
600 1000 0 0 75 180 300 1727 1485 5362
600 1000 0 0 75 180 400 1782 2103 6722
600 1000 0 0 75 180 500 1840 2790 7979
600 1000 0 0 75 180 600 1899 3545 9152
600 1000 0 0 75 180 700 1960 4365 10254
600 1000 0 0 75 180 800 2021 5248 11296
600 1000 0 0 75 180 900 2086 6193 12283
600 1000 0 0 75 240 0 1574 70 125
600 1000 0 0 75 240 100 1623 464 2184
600 1000 0 0 75 240 200 1674 937 3868
600 1000 0 0 75 240 300 1727 1485 5362
600 1000 0 0 75 240 400 1782 2103 6722
600 1000 0 0 75 240 500 1840 2790 7979
600 1000 0 0 75 240 600 1899 3545 9152
600 1000 0 0 75 240 700 1960 4365 10254
600 1000 0 0 75 240 800 2021 5248 11296
600 1000 0 0 75 240 900 2086 6193 12283
600 1000 0 0 75 300 0 1574 70 125
600 1000 0 0 75 300 100 1623 464 2184
600 1000 0 0 75 300 200 1674 937 3868
600 1000 0 0 75 300 300 1727 1485 5362
600 1000 0 0 75 300 400 1782 2103 6722
600 1000 0 0 75 300 500 1840 2790 7979
600 1000 0 0 75 300 600 1899 3545 9152
600 1000 0 0 75 300 700 1960 4365 10254
600 1000 0 0 75 300 800 2021 5248 11296
600 1000 0 0 75 300 900 2086 6193 12283
600 1000 0 0 75 360 0 1574 70 125
600 1000 0 0 75 360 100 1623 464 2184
600 1000 0 0 75 360 200 1674 937 3868
600 1000 0 0 75 360 300 1727 1485 5362
600 1000 0 0 75 360 400 1782 2103 6722
600 1000 0 0 75 360 500 1840 2790 7979
600 1000 0 0 75 360 600 1899 3545 9152
600 1000 0 0 75 360 700 1960 4365 10254
600 1000 0 0 75 360 800 2021 5248 11296
600 1000 0 0 75 360 900 2086 6193 12283
600 1000 0 0 90 0 0 1598 71 125
600 1000 0 0 90 0 100 1646 466 2184
600 1000 0 0 90 0 200 1699 942 3868
600 1000 0 0 90 0 300 1753 1491 5362
600 1000 0 0 90 0 400 1808 2112 6722
600 1000 0 0 90 0 500 1867 2801 7979
600 1000 0 0 90 0 600 1927 3558 9152
600 1000 0 0 90 0 700 1989 4381 10254
600 1000 0 0 90 0 800 2052 5268 11296
600 1000 0 0 90 0 900 2117 6217 12283
600 1000 0 0 90 60 0 1598 71 125
600 1000 0 0 90 60 100 1646 466 2184
600 1000 0 0 90 60 200 1699 942 3868
600 1000 0 0 90 60 300 1753 1491 5362
600 1000 0 0 90 60 400 1808 2112 6722
600 1000 0 0 90 60 500 1867 2801 7979
600 1000 0 0 90 60 600 1927 3558 9152
600 1000 0 0 90 60 700 1989 4381 10254
600 1000 0 0 90 60 800 2052 5268 11296
600 1000 0 0 90 60 900 2117 6217 12283
600 1000 0 0 90 120 0 1598 71 125
600 1000 0 0 90 120 100 1646 466 2184
600 1000 0 0 90 120 200 1699 942 3868
600 1000 0 0 90 120 300 1753 1491 5362
600 1000 0 0 90 120 400 1808 2112 6722
600 1000 0 0 90 120 500 1867 2801 7979
600 1000 0 0 90 120 600 1927 3558 9152
600 1000 0 0 90 120 700 1989 4381 10254
600 1000 0 0 90 120 800 2052 5268 11296
600 1000 0 0 90 120 900 2117 6217 12283
600 1000 0 0 90 180 0 1598 71 125
600 1000 0 0 90 180 100 1646 466 2184
600 1000 0 0 90 180 200 1699 942 3868
600 1000 0 0 90 180 300 1753 1491 5362
600 1000 0 0 90 180 400 1808 2112 6722
600 1000 0 0 90 180 500 1867 2801 7979
600 1000 0 0 90 180 600 1927 3558 9152
600 1000 0 0 90 180 700 1989 4381 10254
600 1000 0 0 90 180 800 2052 5268 11296
600 1000 0 0 90 180 900 2117 6217 12283
600 1000 0 0 90 240 0 1598 71 125
600 1000 0 0 90 240 100 1646 466 2184
600 1000 0 0 90 240 200 1699 942 3868
600 1000 0 0 90 240 300 1753 1491 5362
600 1000 0 0 90 240 400 1808 2112 6722
600 1000 0 0 90 240 500 1867 2801 7979
600 1000 0 0 90 240 600 1927 3558 9152
600 1000 0 0 90 240 700 1989 4381 10254
600 1000 0 0 90 240 800 2052 5268 11296
600 1000 0 0 90 240 900 2117 6217 12283
600 1000 0 0 90 300 0 1598 71 125
600 1000 0 0 90 300 100 1646 466 2184
600 1000 0 0 90 300 200 1699 942 3868
600 1000 0 0 90 300 300 1753 1491 5362
600 1000 0 0 90 300 400 1808 2112 6722
600 1000 0 0 90 300 500 1867 2801 7979
600 1000 0 0 90 300 600 1927 3558 9152
600 1000 0 0 90 300 700 1989 4381 10254
600 1000 0 0 90 300 800 2052 5268 11296
600 1000 0 0 90 300 900 2117 6217 12283
600 1000 0 0 90 360 0 1598 71 125
600 1000 0 0 90 360 100 1646 466 2184
600 1000 0 0 90 360 200 1699 942 3868
600 1000 0 0 90 360 300 1753 1491 5362
600 1000 0 0 90 360 400 1808 2112 6722
600 1000 0 0 90 360 500 1867 2801 7979
600 1000 0 0 90 360 600 1927 3558 9152
600 1000 0 0 90 360 700 1989 4381 10254
600 1000 0 0 90 360 800 2052 5268 11296
600 1000 0 0 90 360 900 2117 6217 12283
600 1000 0 60 0 0 0 1339 59 125
600 1000 0 60 0 0 100 1380 434 2184
600 1000 0 60 0 0 200 1424 885 3868
600 1000 0 60 0 0 300 1469 1405 5362
600 1000 0 60 0 0 400 1516 1993 6722
600 1000 0 60 0 0 500 1565 2646 7979
600 1000 0 60 0 0 600 1615 3364 9152
600 1000 0 60 0 0 700 1667 4143 10254
600 1000 0 60 0 0 800 1720 4983 11296
600 1000 0 60 0 0 900 1773 5881 12283
600 1000 0 60 0 60 0 1339 59 125
600 1000 0 60 0 60 100 1380 434 2184
600 1000 0 60 0 60 200 1424 885 3868
600 1000 0 60 0 60 300 1469 1405 5362
600 1000 0 60 0 60 400 1516 1993 6722
600 1000 0 60 0 60 500 1565 2646 7979
600 1000 0 60 0 60 600 1615 3364 9152
600 1000 0 60 0 60 700 1667 4143 10254
600 1000 0 60 0 60 800 1720 4983 11296
600 1000 0 60 0 60 900 1773 5881 12283
600 1000 0 60 0 120 0 1339 59 125
600 1000 0 60 0 120 100 1380 434 2184
600 1000 0 60 0 120 200 1424 885 3868
600 1000 0 60 0 120 300 1469 1405 5362
600 1000 0 60 0 120 400 1516 1993 6722
600 1000 0 60 0 120 500 1565 2646 7979
600 1000 0 60 0 120 600 1615 3364 9152
600 1000 0 60 0 120 700 1667 4143 10254
600 1000 0 60 0 120 800 1720 4983 11296
600 1000 0 60 0 120 900 1773 5881 12283
600 1000 0 60 0 180 0 1339 59 125
600 1000 0 60 0 180 100 1380 434 2184
600 1000 0 60 0 180 200 1424 885 3868
600 1000 0 60 0 180 300 1469 1405 5362
600 1000 0 60 0 180 400 1516 1993 6722
600 1000 0 60 0 180 500 1565 2646 7979
600 1000 0 60 0 180 600 1615 3364 9152
600 1000 0 60 0 180 700 1667 4143 10254
600 1000 0 60 0 180 800 1720 4983 11296
600 1000 0 60 0 180 900 1773 5881 12283
600 1000 0 60 0 240 0 1339 59 125
600 1000 0 60 0 240 100 1380 434 2184
600 1000 0 60 0 240 200 1424 885 3868
600 1000 0 60 0 240 300 1469 1405 5362
600 1000 0 60 0 240 400 1516 1993 6722
600 1000 0 60 0 240 500 1565 2646 7979
600 1000 0 60 0 240 600 1615 3364 9152
600 1000 0 60 0 240 700 1667 4143 10254
600 1000 0 60 0 240 800 1720 4983 11296
600 1000 0 60 0 240 900 1773 5881 12283
600 1000 0 60 0 300 0 1339 59 125
600 1000 0 60 0 300 100 1380 434 2184
600 1000 0 60 0 300 200 1424 885 3868
600 1000 0 60 0 300 300 1469 1405 5362
600 1000 0 60 0 300 400 1516 1993 6722
600 1000 0 60 0 300 500 1565 2646 7979
600 1000 0 60 0 300 600 1615 3364 9152
600 1000 0 60 0 300 700 1667 4143 10254
600 1000 0 60 0 300 800 1720 4983 11296
600 1000 0 60 0 300 900 1773 5881 12283
600 1000 0 60 0 360 0 1339 59 125
600 1000 0 60 0 360 100 1380 434 2184
600 1000 0 60 0 360 200 1424 885 3868
600 1000 0 60 0 360 300 1469 1405 5362
600 1000 0 60 0 360 400 1516 1993 6722
600 1000 0 60 0 360 500 1565 2646 7979
600 1000 0 60 0 360 600 1615 3364 9152
600 1000 0 60 0 360 700 1667 4143 10254
600 1000 0 60 0 360 800 1720 4983 11296
600 1000 0 60 0 360 900 1773 5881 12283
600 1000 0 60 15 0 0 1434 64 125
600 1000 0 60 15 0 100 1478 447 2184
600 1000 0 60 15 0 200 1525 909 3868
600 1000 0 60 15 0 300 1573 1444 5362
600 1000 0 60 15 0 400 1624 2046 6722
600 1000 0 60 15 0 500 1676 2716 7979
600 1000 0 60 15 0 600 1730 3452 9152
600 1000 0 60 15 0 700 1785 4251 10254
600 1000 0 60 15 0 800 1842 5112 11296
600 1000 0 60 15 0 900 1900 6033 12283
600 1000 0 60 15 60 0 1434 64 125
600 1000 0 60 15 60 100 1478 447 2184
600 1000 0 60 15 60 200 1525 909 3868
600 1000 0 60 15 60 300 1573 1444 5362
600 1000 0 60 15 60 400 1624 2046 6722
600 1000 0 60 15 60 500 1676 2716 7979
600 1000 0 60 15 60 600 1730 3452 9152
600 1000 0 60 15 60 700 1785 4251 10254
600 1000 0 60 15 60 800 1842 5112 11296
600 1000 0 60 15 60 900 1900 6033 12283
600 1000 0 60 15 120 0 1434 64 125
600 1000 0 60 15 120 100 1478 447 2184
600 1000 0 60 15 120 200 1525 909 3868
600 1000 0 60 15 120 300 1573 1444 5362
600 1000 0 60 15 120 400 1624 2046 6722
600 1000 0 60 15 120 500 1676 2716 7979
600 1000 0 60 15 120 600 1730 3452 9152
600 1000 0 60 15 120 700 1785 4251 10254
600 1000 0 60 15 120 800 1842 5112 11296
