VZA VAZ SZA SAZ WV OZ AOT XA_SWIR XB_SWIR XC_SWIR 
650 1000 0 360 60 180 400 1828 2584 6722
650 1000 0 360 60 180 500 1898 3435 7979
650 1000 0 360 60 180 600 1970 4365 9152
650 1000 0 360 60 180 700 2045 5371 10254
650 1000 0 360 60 180 800 2121 6449 11296
650 1000 0 360 60 180 900 2197 7593 12283
650 1000 0 360 60 240 0 1566 77 125
650 1000 0 360 60 240 100 1627 555 2184
650 1000 0 360 60 240 200 1692 1138 3868
650 1000 0 360 60 240 300 1759 1816 5362
650 1000 0 360 60 240 400 1828 2584 6722
650 1000 0 360 60 240 500 1898 3435 7979
650 1000 0 360 60 240 600 1970 4365 9152
650 1000 0 360 60 240 700 2045 5371 10254
650 1000 0 360 60 240 800 2121 6449 11296
650 1000 0 360 60 240 900 2197 7593 12283
650 1000 0 360 60 300 0 1566 77 125
650 1000 0 360 60 300 100 1627 555 2184
650 1000 0 360 60 300 200 1692 1138 3868
650 1000 0 360 60 300 300 1759 1816 5362
650 1000 0 360 60 300 400 1828 2584 6722
650 1000 0 360 60 300 500 1898 3435 7979
650 1000 0 360 60 300 600 1970 4365 9152
650 1000 0 360 60 300 700 2045 5371 10254
650 1000 0 360 60 300 800 2121 6449 11296
650 1000 0 360 60 300 900 2197 7593 12283
650 1000 0 360 60 360 0 1566 77 125
650 1000 0 360 60 360 100 1627 555 2184
650 1000 0 360 60 360 200 1692 1138 3868
650 1000 0 360 60 360 300 1759 1816 5362
650 1000 0 360 60 360 400 1828 2584 6722
650 1000 0 360 60 360 500 1898 3435 7979
650 1000 0 360 60 360 600 1970 4365 9152
650 1000 0 360 60 360 700 2045 5371 10254
650 1000 0 360 60 360 800 2121 6449 11296
650 1000 0 360 60 360 900 2197 7593 12283
650 1000 0 360 75 0 0 1593 79 125
650 1000 0 360 75 0 100 1655 559 2184
650 1000 0 360 75 0 200 1722 1144 3868
650 1000 0 360 75 0 300 1790 1825 5362
650 1000 0 360 75 0 400 1859 2597 6722
650 1000 0 360 75 0 500 1932 3451 7979
650 1000 0 360 75 0 600 2006 4385 9152
650 1000 0 360 75 0 700 2081 5396 10254
650 1000 0 360 75 0 800 2158 6478 11296
650 1000 0 360 75 0 900 2236 7628 12283
650 1000 0 360 75 60 0 1593 79 125
650 1000 0 360 75 60 100 1655 559 2184
650 1000 0 360 75 60 200 1722 1144 3868
650 1000 0 360 75 60 300 1790 1825 5362
650 1000 0 360 75 60 400 1859 2597 6722
650 1000 0 360 75 60 500 1932 3451 7979
650 1000 0 360 75 60 600 2006 4385 9152
650 1000 0 360 75 60 700 2081 5396 10254
650 1000 0 360 75 60 800 2158 6478 11296
650 1000 0 360 75 60 900 2236 7628 12283
650 1000 0 360 75 120 0 1593 79 125
650 1000 0 360 75 120 100 1655 559 2184
650 1000 0 360 75 120 200 1722 1144 3868
650 1000 0 360 75 120 300 1790 1825 5362
650 1000 0 360 75 120 400 1859 2597 6722
650 1000 0 360 75 120 500 1932 3451 7979
650 1000 0 360 75 120 600 2006 4385 9152
650 1000 0 360 75 120 700 2081 5396 10254
650 1000 0 360 75 120 800 2158 6478 11296
650 1000 0 360 75 120 900 2236 7628 12283
650 1000 0 360 75 180 0 1593 79 125
650 1000 0 360 75 180 100 1655 559 2184
650 1000 0 360 75 180 200 1722 1144 3868
650 1000 0 360 75 180 300 1790 1825 5362
650 1000 0 360 75 180 400 1859 2597 6722
650 1000 0 360 75 180 500 1932 3451 7979
650 1000 0 360 75 180 600 2006 4385 9152
650 1000 0 360 75 180 700 2081 5396 10254
650 1000 0 360 75 180 800 2158 6478 11296
650 1000 0 360 75 180 900 2236 7628 12283
650 1000 0 360 75 240 0 1593 79 125
650 1000 0 360 75 240 100 1655 559 2184
650 1000 0 360 75 240 200 1722 1144 3868
650 1000 0 360 75 240 300 1790 1825 5362
650 1000 0 360 75 240 400 1859 2597 6722
650 1000 0 360 75 240 500 1932 3451 7979
650 1000 0 360 75 240 600 2006 4385 9152
650 1000 0 360 75 240 700 2081 5396 10254
650 1000 0 360 75 240 800 2158 6478 11296
650 1000 0 360 75 240 900 2236 7628 12283
650 1000 0 360 75 300 0 1593 79 125
650 1000 0 360 75 300 100 1655 559 2184
650 1000 0 360 75 300 200 1722 1144 3868
650 1000 0 360 75 300 300 1790 1825 5362
650 1000 0 360 75 300 400 1859 2597 6722
650 1000 0 360 75 300 500 1932 3451 7979
650 1000 0 360 75 300 600 2006 4385 9152
650 1000 0 360 75 300 700 2081 5396 10254
650 1000 0 360 75 300 800 2158 6478 11296
650 1000 0 360 75 300 900 2236 7628 12283
650 1000 0 360 75 360 0 1593 79 125
650 1000 0 360 75 360 100 1655 559 2184
650 1000 0 360 75 360 200 1722 1144 3868
650 1000 0 360 75 360 300 1790 1825 5362
650 1000 0 360 75 360 400 1859 2597 6722
650 1000 0 360 75 360 500 1932 3451 7979
650 1000 0 360 75 360 600 2006 4385 9152
650 1000 0 360 75 360 700 2081 5396 10254
650 1000 0 360 75 360 800 2158 6478 11296
650 1000 0 360 75 360 900 2236 7628 12283
650 1000 0 360 90 0 0 1618 80 125
650 1000 0 360 90 0 100 1682 562 2184
650 1000 0 360 90 0 200 1748 1149 3868
650 1000 0 360 90 0 300 1818 1833 5362
650 1000 0 360 90 0 400 1889 2607 6722
650 1000 0 360 90 0 500 1961 3465 7979
650 1000 0 360 90 0 600 2037 4403 9152
650 1000 0 360 90 0 700 2114 5417 10254
650 1000 0 360 90 0 800 2192 6503 11296
650 1000 0 360 90 0 900 2271 7657 12283
650 1000 0 360 90 60 0 1618 80 125
650 1000 0 360 90 60 100 1682 562 2184
650 1000 0 360 90 60 200 1748 1149 3868
650 1000 0 360 90 60 300 1818 1833 5362
650 1000 0 360 90 60 400 1889 2607 6722
650 1000 0 360 90 60 500 1961 3465 7979
650 1000 0 360 90 60 600 2037 4403 9152
650 1000 0 360 90 60 700 2114 5417 10254
650 1000 0 360 90 60 800 2192 6503 11296
650 1000 0 360 90 60 900 2271 7657 12283
650 1000 0 360 90 120 0 1618 80 125
650 1000 0 360 90 120 100 1682 562 2184
650 1000 0 360 90 120 200 1748 1149 3868
650 1000 0 360 90 120 300 1818 1833 5362
650 1000 0 360 90 120 400 1889 2607 6722
650 1000 0 360 90 120 500 1961 3465 7979
650 1000 0 360 90 120 600 2037 4403 9152
650 1000 0 360 90 120 700 2114 5417 10254
650 1000 0 360 90 120 800 2192 6503 11296
650 1000 0 360 90 120 900 2271 7657 12283
650 1000 0 360 90 180 0 1618 80 125
650 1000 0 360 90 180 100 1682 562 2184
650 1000 0 360 90 180 200 1748 1149 3868
650 1000 0 360 90 180 300 1818 1833 5362
650 1000 0 360 90 180 400 1889 2607 6722
650 1000 0 360 90 180 500 1961 3465 7979
650 1000 0 360 90 180 600 2037 4403 9152
650 1000 0 360 90 180 700 2114 5417 10254
650 1000 0 360 90 180 800 2192 6503 11296
650 1000 0 360 90 180 900 2271 7657 12283
650 1000 0 360 90 240 0 1618 80 125
650 1000 0 360 90 240 100 1682 562 2184
650 1000 0 360 90 240 200 1748 1149 3868
650 1000 0 360 90 240 300 1818 1833 5362
650 1000 0 360 90 240 400 1889 2607 6722
650 1000 0 360 90 240 500 1961 3465 7979
650 1000 0 360 90 240 600 2037 4403 9152
650 1000 0 360 90 240 700 2114 5417 10254
650 1000 0 360 90 240 800 2192 6503 11296
650 1000 0 360 90 240 900 2271 7657 12283
650 1000 0 360 90 300 0 1618 80 125
650 1000 0 360 90 300 100 1682 562 2184
650 1000 0 360 90 300 200 1748 1149 3868
650 1000 0 360 90 300 300 1818 1833 5362
650 1000 0 360 90 300 400 1889 2607 6722
650 1000 0 360 90 300 500 1961 3465 7979
650 1000 0 360 90 300 600 2037 4403 9152
650 1000 0 360 90 300 700 2114 5417 10254
650 1000 0 360 90 300 800 2192 6503 11296
650 1000 0 360 90 300 900 2271 7657 12283
650 1000 0 360 90 360 0 1618 80 125
650 1000 0 360 90 360 100 1682 562 2184
650 1000 0 360 90 360 200 1748 1149 3868
650 1000 0 360 90 360 300 1818 1833 5362
650 1000 0 360 90 360 400 1889 2607 6722
650 1000 0 360 90 360 500 1961 3465 7979
650 1000 0 360 90 360 600 2037 4403 9152
650 1000 0 360 90 360 700 2114 5417 10254
650 1000 0 360 90 360 800 2192 6503 11296
650 1000 0 360 90 360 900 2271 7657 12283
650 1000 100 0 0 0 0 1363 66 125
650 1000 100 0 0 0 100 1417 530 2184
650 1000 100 0 0 0 200 1473 1102 3868
650 1000 100 0 0 0 300 1532 1771 5362
650 1000 100 0 0 0 400 1593 2529 6722
650 1000 100 0 0 0 500 1654 3372 7979
650 1000 100 0 0 0 600 1718 4295 9152
650 1000 100 0 0 0 700 1782 5293 10254
650 1000 100 0 0 0 800 1849 6363 11296
650 1000 100 0 0 0 900 1917 7499 12283
650 1000 100 0 0 60 0 1363 66 125
650 1000 100 0 0 60 100 1417 530 2184
650 1000 100 0 0 60 200 1473 1102 3868
650 1000 100 0 0 60 300 1532 1771 5362
650 1000 100 0 0 60 400 1593 2529 6722
650 1000 100 0 0 60 500 1654 3372 7979
650 1000 100 0 0 60 600 1718 4295 9152
650 1000 100 0 0 60 700 1782 5293 10254
650 1000 100 0 0 60 800 1849 6363 11296
650 1000 100 0 0 60 900 1917 7499 12283
650 1000 100 0 0 120 0 1363 66 125
650 1000 100 0 0 120 100 1417 530 2184
650 1000 100 0 0 120 200 1473 1102 3868
650 1000 100 0 0 120 300 1532 1771 5362
650 1000 100 0 0 120 400 1593 2529 6722
650 1000 100 0 0 120 500 1654 3372 7979
650 1000 100 0 0 120 600 1718 4295 9152
650 1000 100 0 0 120 700 1782 5293 10254
650 1000 100 0 0 120 800 1849 6363 11296
650 1000 100 0 0 120 900 1917 7499 12283
650 1000 100 0 0 180 0 1363 66 125
650 1000 100 0 0 180 100 1417 530 2184
650 1000 100 0 0 180 200 1473 1102 3868
650 1000 100 0 0 180 300 1532 1771 5362
650 1000 100 0 0 180 400 1593 2529 6722
650 1000 100 0 0 180 500 1654 3372 7979
650 1000 100 0 0 180 600 1718 4295 9152
650 1000 100 0 0 180 700 1782 5293 10254
650 1000 100 0 0 180 800 1849 6363 11296
650 1000 100 0 0 180 900 1917 7499 12283
650 1000 100 0 0 240 0 1363 66 125
650 1000 100 0 0 240 100 1417 530 2184
650 1000 100 0 0 240 200 1473 1102 3868
650 1000 100 0 0 240 300 1532 1771 5362
650 1000 100 0 0 240 400 1593 2529 6722
650 1000 100 0 0 240 500 1654 3372 7979
650 1000 100 0 0 240 600 1718 4295 9152
650 1000 100 0 0 240 700 1782 5293 10254
650 1000 100 0 0 240 800 1849 6363 11296
650 1000 100 0 0 240 900 1917 7499 12283
650 1000 100 0 0 300 0 1363 66 125
650 1000 100 0 0 300 100 1417 530 2184
650 1000 100 0 0 300 200 1473 1102 3868
650 1000 100 0 0 300 300 1532 1771 5362
650 1000 100 0 0 300 400 1593 2529 6722
650 1000 100 0 0 300 500 1654 3372 7979
650 1000 100 0 0 300 600 1718 4295 9152
650 1000 100 0 0 300 700 1782 5293 10254
650 1000 100 0 0 300 800 1849 6363 11296
650 1000 100 0 0 300 900 1917 7499 12283
650 1000 100 0 0 360 0 1363 66 125
650 1000 100 0 0 360 100 1417 530 2184
650 1000 100 0 0 360 200 1473 1102 3868
650 1000 100 0 0 360 300 1532 1771 5362
650 1000 100 0 0 360 400 1593 2529 6722
650 1000 100 0 0 360 500 1654 3372 7979
650 1000 100 0 0 360 600 1718 4295 9152
650 1000 100 0 0 360 700 1782 5293 10254
650 1000 100 0 0 360 800 1849 6363 11296
650 1000 100 0 0 360 900 1917 7499 12283
650 1000 100 0 15 0 0 1468 71 125
650 1000 100 0 15 0 100 1525 548 2184
650 1000 100 0 15 0 200 1586 1134 3868
650 1000 100 0 15 0 300 1649 1822 5362
650 1000 100 0 15 0 400 1714 2600 6722
650 1000 100 0 15 0 500 1781 3466 7979
650 1000 100 0 15 0 600 1850 4413 9152
650 1000 100 0 15 0 700 1919 5439 10254
650 1000 100 0 15 0 800 1991 6537 11296
650 1000 100 0 15 0 900 2063 7704 12283
650 1000 100 0 15 60 0 1468 71 125
650 1000 100 0 15 60 100 1525 548 2184
650 1000 100 0 15 60 200 1586 1134 3868
650 1000 100 0 15 60 300 1649 1822 5362
650 1000 100 0 15 60 400 1714 2600 6722
650 1000 100 0 15 60 500 1781 3466 7979
650 1000 100 0 15 60 600 1850 4413 9152
650 1000 100 0 15 60 700 1919 5439 10254
650 1000 100 0 15 60 800 1991 6537 11296
650 1000 100 0 15 60 900 2063 7704 12283
650 1000 100 0 15 120 0 1468 71 125
650 1000 100 0 15 120 100 1525 548 2184
650 1000 100 0 15 120 200 1586 1134 3868
650 1000 100 0 15 120 300 1649 1822 5362
650 1000 100 0 15 120 400 1714 2600 6722
650 1000 100 0 15 120 500 1781 3466 7979
650 1000 100 0 15 120 600 1850 4413 9152
650 1000 100 0 15 120 700 1919 5439 10254
650 1000 100 0 15 120 800 1991 6537 11296
650 1000 100 0 15 120 900 2063 7704 12283
650 1000 100 0 15 180 0 1468 71 125
650 1000 100 0 15 180 100 1525 548 2184
650 1000 100 0 15 180 200 1586 1134 3868
650 1000 100 0 15 180 300 1649 1822 5362
650 1000 100 0 15 180 400 1714 2600 6722
650 1000 100 0 15 180 500 1781 3466 7979
650 1000 100 0 15 180 600 1850 4413 9152
650 1000 100 0 15 180 700 1919 5439 10254
650 1000 100 0 15 180 800 1991 6537 11296
650 1000 100 0 15 180 900 2063 7704 12283
650 1000 100 0 15 240 0 1468 71 125
650 1000 100 0 15 240 100 1525 548 2184
650 1000 100 0 15 240 200 1586 1134 3868
650 1000 100 0 15 240 300 1649 1822 5362
650 1000 100 0 15 240 400 1714 2600 6722
650 1000 100 0 15 240 500 1781 3466 7979
650 1000 100 0 15 240 600 1850 4413 9152
650 1000 100 0 15 240 700 1919 5439 10254
650 1000 100 0 15 240 800 1991 6537 11296
650 1000 100 0 15 240 900 2063 7704 12283
650 1000 100 0 15 300 0 1468 71 125
650 1000 100 0 15 300 100 1525 548 2184
650 1000 100 0 15 300 200 1586 1134 3868
650 1000 100 0 15 300 300 1649 1822 5362
650 1000 100 0 15 300 400 1714 2600 6722
650 1000 100 0 15 300 500 1781 3466 7979
650 1000 100 0 15 300 600 1850 4413 9152
650 1000 100 0 15 300 700 1919 5439 10254
650 1000 100 0 15 300 800 1991 6537 11296
650 1000 100 0 15 300 900 2063 7704 12283
650 1000 100 0 15 360 0 1468 71 125
650 1000 100 0 15 360 100 1525 548 2184
650 1000 100 0 15 360 200 1586 1134 3868
650 1000 100 0 15 360 300 1649 1822 5362
650 1000 100 0 15 360 400 1714 2600 6722
650 1000 100 0 15 360 500 1781 3466 7979
650 1000 100 0 15 360 600 1850 4413 9152
650 1000 100 0 15 360 700 1919 5439 10254
650 1000 100 0 15 360 800 1991 6537 11296
650 1000 100 0 15 360 900 2063 7704 12283
650 1000 100 0 30 0 0 1519 73 125
650 1000 100 0 30 0 100 1578 555 2184
650 1000 100 0 30 0 200 1642 1147 3868
650 1000 100 0 30 0 300 1706 1842 5362
650 1000 100 0 30 0 400 1774 2628 6722
650 1000 100 0 30 0 500 1844 3502 7979
650 1000 100 0 30 0 600 1915 4459 9152
650 1000 100 0 30 0 700 1986 5495 10254
650 1000 100 0 30 0 800 2061 6605 11296
650 1000 100 0 30 0 900 2136 7783 12283
650 1000 100 0 30 60 0 1519 73 125
650 1000 100 0 30 60 100 1578 555 2184
650 1000 100 0 30 60 200 1642 1147 3868
650 1000 100 0 30 60 300 1706 1842 5362
650 1000 100 0 30 60 400 1774 2628 6722
650 1000 100 0 30 60 500 1844 3502 7979
650 1000 100 0 30 60 600 1915 4459 9152
650 1000 100 0 30 60 700 1986 5495 10254
650 1000 100 0 30 60 800 2061 6605 11296
650 1000 100 0 30 60 900 2136 7783 12283
650 1000 100 0 30 120 0 1519 73 125
650 1000 100 0 30 120 100 1578 555 2184
650 1000 100 0 30 120 200 1642 1147 3868
650 1000 100 0 30 120 300 1706 1842 5362
650 1000 100 0 30 120 400 1774 2628 6722
650 1000 100 0 30 120 500 1844 3502 7979
650 1000 100 0 30 120 600 1915 4459 9152
650 1000 100 0 30 120 700 1986 5495 10254
650 1000 100 0 30 120 800 2061 6605 11296
650 1000 100 0 30 120 900 2136 7783 12283
650 1000 100 0 30 180 0 1519 73 125
650 1000 100 0 30 180 100 1578 555 2184
650 1000 100 0 30 180 200 1642 1147 3868
650 1000 100 0 30 180 300 1706 1842 5362
650 1000 100 0 30 180 400 1774 2628 6722
650 1000 100 0 30 180 500 1844 3502 7979
650 1000 100 0 30 180 600 1915 4459 9152
650 1000 100 0 30 180 700 1986 5495 10254
650 1000 100 0 30 180 800 2061 6605 11296
650 1000 100 0 30 180 900 2136 7783 12283
650 1000 100 0 30 240 0 1519 73 125
650 1000 100 0 30 240 100 1578 555 2184
650 1000 100 0 30 240 200 1642 1147 3868
650 1000 100 0 30 240 300 1706 1842 5362
650 1000 100 0 30 240 400 1774 2628 6722
650 1000 100 0 30 240 500 1844 3502 7979
650 1000 100 0 30 240 600 1915 4459 9152
650 1000 100 0 30 240 700 1986 5495 10254
650 1000 100 0 30 240 800 2061 6605 11296
650 1000 100 0 30 240 900 2136 7783 12283
650 1000 100 0 30 300 0 1519 73 125
650 1000 100 0 30 300 100 1578 555 2184
650 1000 100 0 30 300 200 1642 1147 3868
650 1000 100 0 30 300 300 1706 1842 5362
650 1000 100 0 30 300 400 1774 2628 6722
650 1000 100 0 30 300 500 1844 3502 7979
650 1000 100 0 30 300 600 1915 4459 9152
650 1000 100 0 30 300 700 1986 5495 10254
650 1000 100 0 30 300 800 2061 6605 11296
650 1000 100 0 30 300 900 2136 7783 12283
650 1000 100 0 30 360 0 1519 73 125
650 1000 100 0 30 360 100 1578 555 2184
650 1000 100 0 30 360 200 1642 1147 3868
650 1000 100 0 30 360 300 1706 1842 5362
650 1000 100 0 30 360 400 1774 2628 6722
650 1000 100 0 30 360 500 1844 3502 7979
650 1000 100 0 30 360 600 1915 4459 9152
650 1000 100 0 30 360 700 1986 5495 10254
650 1000 100 0 30 360 800 2061 6605 11296
650 1000 100 0 30 360 900 2136 7783 12283
650 1000 100 0 45 0 0 1558 75 125
650 1000 100 0 45 0 100 1620 560 2184
650 1000 100 0 45 0 200 1684 1157 3868
650 1000 100 0 45 0 300 1751 1855 5362
650 1000 100 0 45 0 400 1820 2647 6722
650 1000 100 0 45 0 500 1891 3527 7979
650 1000 100 0 45 0 600 1964 4491 9152
650 1000 100 0 45 0 700 2037 5534 10254
650 1000 100 0 45 0 800 2114 6651 11296
650 1000 100 0 45 0 900 2191 7836 12283
650 1000 100 0 45 60 0 1558 75 125
650 1000 100 0 45 60 100 1620 560 2184
650 1000 100 0 45 60 200 1684 1157 3868
650 1000 100 0 45 60 300 1751 1855 5362
650 1000 100 0 45 60 400 1820 2647 6722
650 1000 100 0 45 60 500 1891 3527 7979
650 1000 100 0 45 60 600 1964 4491 9152
650 1000 100 0 45 60 700 2037 5534 10254
650 1000 100 0 45 60 800 2114 6651 11296
650 1000 100 0 45 60 900 2191 7836 12283
650 1000 100 0 45 120 0 1558 75 125
650 1000 100 0 45 120 100 1620 560 2184
650 1000 100 0 45 120 200 1684 1157 3868
650 1000 100 0 45 120 300 1751 1855 5362
650 1000 100 0 45 120 400 1820 2647 6722
650 1000 100 0 45 120 500 1891 3527 7979
650 1000 100 0 45 120 600 1964 4491 9152
650 1000 100 0 45 120 700 2037 5534 10254
650 1000 100 0 45 120 800 2114 6651 11296
650 1000 100 0 45 120 900 2191 7836 12283
650 1000 100 0 45 180 0 1558 75 125
650 1000 100 0 45 180 100 1620 560 2184
650 1000 100 0 45 180 200 1684 1157 3868
650 1000 100 0 45 180 300 1751 1855 5362
650 1000 100 0 45 180 400 1820 2647 6722
650 1000 100 0 45 180 500 1891 3527 7979
650 1000 100 0 45 180 600 1964 4491 9152
650 1000 100 0 45 180 700 2037 5534 10254
650 1000 100 0 45 180 800 2114 6651 11296
650 1000 100 0 45 180 900 2191 7836 12283
650 1000 100 0 45 240 0 1558 75 125
650 1000 100 0 45 240 100 1620 560 2184
650 1000 100 0 45 240 200 1684 1157 3868
650 1000 100 0 45 240 300 1751 1855 5362
650 1000 100 0 45 240 400 1820 2647 6722
650 1000 100 0 45 240 500 1891 3527 7979
650 1000 100 0 45 240 600 1964 4491 9152
650 1000 100 0 45 240 700 2037 5534 10254
650 1000 100 0 45 240 800 2114 6651 11296
650 1000 100 0 45 240 900 2191 7836 12283
650 1000 100 0 45 300 0 1558 75 125
650 1000 100 0 45 300 100 1620 560 2184
650 1000 100 0 45 300 200 1684 1157 3868
650 1000 100 0 45 300 300 1751 1855 5362
650 1000 100 0 45 300 400 1820 2647 6722
650 1000 100 0 45 300 500 1891 3527 7979
650 1000 100 0 45 300 600 1964 4491 9152
650 1000 100 0 45 300 700 2037 5534 10254
650 1000 100 0 45 300 800 2114 6651 11296
650 1000 100 0 45 300 900 2191 7836 12283
650 1000 100 0 45 360 0 1558 75 125
650 1000 100 0 45 360 100 1620 560 2184
650 1000 100 0 45 360 200 1684 1157 3868
650 1000 100 0 45 360 300 1751 1855 5362
650 1000 100 0 45 360 400 1820 2647 6722
650 1000 100 0 45 360 500 1891 3527 7979
650 1000 100 0 45 360 600 1964 4491 9152
650 1000 100 0 45 360 700 2037 5534 10254
650 1000 100 0 45 360 800 2114 6651 11296
650 1000 100 0 45 360 900 2191 7836 12283
650 1000 100 0 60 0 0 1591 77 125
650 1000 100 0 60 0 100 1653 564 2184
650 1000 100 0 60 0 200 1719 1164 3868
650 1000 100 0 60 0 300 1787 1866 5362
650 1000 100 0 60 0 400 1858 2662 6722
650 1000 100 0 60 0 500 1931 3547 7979
650 1000 100 0 60 0 600 2004 4516 9152
650 1000 100 0 60 0 700 2081 5564 10254
650 1000 100 0 60 0 800 2158 6687 11296
650 1000 100 0 60 0 900 2236 7879 12283
650 1000 100 0 60 60 0 1591 77 125
650 1000 100 0 60 60 100 1653 564 2184
650 1000 100 0 60 60 200 1719 1164 3868
650 1000 100 0 60 60 300 1787 1866 5362
650 1000 100 0 60 60 400 1858 2662 6722
650 1000 100 0 60 60 500 1931 3547 7979
650 1000 100 0 60 60 600 2004 4516 9152
650 1000 100 0 60 60 700 2081 5564 10254
650 1000 100 0 60 60 800 2158 6687 11296
650 1000 100 0 60 60 900 2236 7879 12283
650 1000 100 0 60 120 0 1591 77 125
650 1000 100 0 60 120 100 1653 564 2184
650 1000 100 0 60 120 200 1719 1164 3868
650 1000 100 0 60 120 300 1787 1866 5362
650 1000 100 0 60 120 400 1858 2662 6722
650 1000 100 0 60 120 500 1931 3547 7979
650 1000 100 0 60 120 600 2004 4516 9152
650 1000 100 0 60 120 700 2081 5564 10254
650 1000 100 0 60 120 800 2158 6687 11296
650 1000 100 0 60 120 900 2236 7879 12283
650 1000 100 0 60 180 0 1591 77 125
650 1000 100 0 60 180 100 1653 564 2184
650 1000 100 0 60 180 200 1719 1164 3868
650 1000 100 0 60 180 300 1787 1866 5362
650 1000 100 0 60 180 400 1858 2662 6722
650 1000 100 0 60 180 500 1931 3547 7979
650 1000 100 0 60 180 600 2004 4516 9152
650 1000 100 0 60 180 700 2081 5564 10254
650 1000 100 0 60 180 800 2158 6687 11296
650 1000 100 0 60 180 900 2236 7879 12283
650 1000 100 0 60 240 0 1591 77 125
650 1000 100 0 60 240 100 1653 564 2184
650 1000 100 0 60 240 200 1719 1164 3868
650 1000 100 0 60 240 300 1787 1866 5362
650 1000 100 0 60 240 400 1858 2662 6722
650 1000 100 0 60 240 500 1931 3547 7979
650 1000 100 0 60 240 600 2004 4516 9152
650 1000 100 0 60 240 700 2081 5564 10254
650 1000 100 0 60 240 800 2158 6687 11296
650 1000 100 0 60 240 900 2236 7879 12283
650 1000 100 0 60 300 0 1591 77 125
650 1000 100 0 60 300 100 1653 564 2184
650 1000 100 0 60 300 200 1719 1164 3868
650 1000 100 0 60 300 300 1787 1866 5362
650 1000 100 0 60 300 400 1858 2662 6722
650 1000 100 0 60 300 500 1931 3547 7979
650 1000 100 0 60 300 600 2004 4516 9152
650 1000 100 0 60 300 700 2081 5564 10254
650 1000 100 0 60 300 800 2158 6687 11296
650 1000 100 0 60 300 900 2236 7879 12283
650 1000 100 0 60 360 0 1591 77 125
650 1000 100 0 60 360 100 1653 564 2184
650 1000 100 0 60 360 200 1719 1164 3868
650 1000 100 0 60 360 300 1787 1866 5362
650 1000 100 0 60 360 400 1858 2662 6722
650 1000 100 0 60 360 500 1931 3547 7979
650 1000 100 0 60 360 600 2004 4516 9152
650 1000 100 0 60 360 700 2081 5564 10254
650 1000 100 0 60 360 800 2158 6687 11296
650 1000 100 0 60 360 900 2236 7879 12283
650 1000 100 0 75 0 0 1619 78 125
650 1000 100 0 75 0 100 1683 568 2184
650 1000 100 0 75 0 200 1750 1170 3868
650 1000 100 0 75 0 300 1819 1876 5362
650 1000 100 0 75 0 400 1891 2675 6722
650 1000 100 0 75 0 500 1965 3564 7979
650 1000 100 0 75 0 600 2040 4537 9152
650 1000 100 0 75 0 700 2117 5590 10254
650 1000 100 0 75 0 800 2196 6718 11296
650 1000 100 0 75 0 900 2276 7915 12283
650 1000 100 0 75 60 0 1619 78 125
650 1000 100 0 75 60 100 1683 568 2184
650 1000 100 0 75 60 200 1750 1170 3868
650 1000 100 0 75 60 300 1819 1876 5362
650 1000 100 0 75 60 400 1891 2675 6722
650 1000 100 0 75 60 500 1965 3564 7979
650 1000 100 0 75 60 600 2040 4537 9152
650 1000 100 0 75 60 700 2117 5590 10254
650 1000 100 0 75 60 800 2196 6718 11296
650 1000 100 0 75 60 900 2276 7915 12283
650 1000 100 0 75 120 0 1619 78 125
650 1000 100 0 75 120 100 1683 568 2184
650 1000 100 0 75 120 200 1750 1170 3868
650 1000 100 0 75 120 300 1819 1876 5362
650 1000 100 0 75 120 400 1891 2675 6722
650 1000 100 0 75 120 500 1965 3564 7979
650 1000 100 0 75 120 600 2040 4537 9152
650 1000 100 0 75 120 700 2117 5590 10254
650 1000 100 0 75 120 800 2196 6718 11296
650 1000 100 0 75 120 900 2276 7915 12283
650 1000 100 0 75 180 0 1619 78 125
650 1000 100 0 75 180 100 1683 568 2184
650 1000 100 0 75 180 200 1750 1170 3868
650 1000 100 0 75 180 300 1819 1876 5362
650 1000 100 0 75 180 400 1891 2675 6722
650 1000 100 0 75 180 500 1965 3564 7979
650 1000 100 0 75 180 600 2040 4537 9152
650 1000 100 0 75 180 700 2117 5590 10254
650 1000 100 0 75 180 800 2196 6718 11296
650 1000 100 0 75 180 900 2276 7915 12283
650 1000 100 0 75 240 0 1619 78 125
650 1000 100 0 75 240 100 1683 568 2184
650 1000 100 0 75 240 200 1750 1170 3868
650 1000 100 0 75 240 300 1819 1876 5362
650 1000 100 0 75 240 400 1891 2675 6722
650 1000 100 0 75 240 500 1965 3564 7979
650 1000 100 0 75 240 600 2040 4537 9152
650 1000 100 0 75 240 700 2117 5590 10254
650 1000 100 0 75 240 800 2196 6718 11296
650 1000 100 0 75 240 900 2276 7915 12283
650 1000 100 0 75 300 0 1619 78 125
650 1000 100 0 75 300 100 1683 568 2184
650 1000 100 0 75 300 200 1750 1170 3868
650 1000 100 0 75 300 300 1819 1876 5362
650 1000 100 0 75 300 400 1891 2675 6722
650 1000 100 0 75 300 500 1965 3564 7979
650 1000 100 0 75 300 600 2040 4537 9152
650 1000 100 0 75 300 700 2117 5590 10254
650 1000 100 0 75 300 800 2196 6718 11296
650 1000 100 0 75 300 900 2276 7915 12283
650 1000 100 0 75 360 0 1619 78 125
650 1000 100 0 75 360 100 1683 568 2184
